Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,13,,190,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,39,,638,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,950611,Skis; for snow,0,,,,,,45,,582,,,0
HS,2017,201707,July 2017,6,1,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,950611,Skis; for snow,0,,,,,,6,,65,,,0
HS,2017,201707,July 2017,6,1,1,Imports,826,United Kingdom,,699,India,,,,,,,,,950611,Skis; for snow,0,,,,,,196,,3755,,,0
HS,2017,201707,July 2017,6,1,1,Imports,826,United Kingdom,,124,Canada,,,,,,,,,950611,Skis; for snow,0,,,,,,87,,1157,,,0
HS,2017,201707,July 2017,6,1,1,Imports,826,United Kingdom,,156,China,,,,,,,,,950611,Skis; for snow,0,,,,,,2015,,6490,,,0
HS,2017,201707,July 2017,6,1,1,Imports,826,United Kingdom,,40,Austria,,,,,,,,,950611,Skis; for snow,0,,,,,,9431,,356380,,,0
HS,2017,201707,July 2017,6,1,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,950611,Skis; for snow,0,,,,,,71,,1656,,,0
HS,2017,201707,July 2017,6,1,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,25,,1113,,,0
HS,2017,201707,July 2017,6,1,1,Imports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,2851,,148579,,,0
HS,2017,201707,July 2017,6,1,1,Imports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,15055,,531117,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,950611,Skis; for snow,0,,,,,,125,,6663,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,950611,Skis; for snow,0,,,,,,10,,19,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,950611,Skis; for snow,0,,,,,,26,,1241,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,410,Rep. of Korea,,,,,,,,,950611,Skis; for snow,0,,,,,,22,,1279,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,703,Slovakia,,,,,,,,,950611,Skis; for snow,0,,,,,,2,,1,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,710,South Africa,,,,,,,,,950611,Skis; for snow,0,,,,,,24,,1319,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,48,Bahrain,,,,,,,,,950611,Skis; for snow,0,,,,,,11,,1427,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,950611,Skis; for snow,0,,,,,,22,,219,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,950611,Skis; for snow,0,,,,,,156,,10090,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,950611,Skis; for snow,0,,,,,,2815,,55719,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,950611,Skis; for snow,0,,,,,,36,,1455,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,818,Egypt,,,,,,,,,950611,Skis; for snow,0,,,,,,6723,,31155,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,834,United Rep. of Tanzania,,,,,,,,,950611,Skis; for snow,0,,,,,,3640,,1599,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,246,Finland,,,,,,,,,950611,Skis; for snow,0,,,,,,12,,12,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,376,Israel,,,,,,,,,950611,Skis; for snow,0,,,,,,334,,6260,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,428,Latvia,,,,,,,,,950611,Skis; for snow,0,,,,,,4,,3,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,458,Malaysia,,,,,,,,,950611,Skis; for snow,0,,,,,,13,,1199,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,100,Bulgaria,,,,,,,,,950611,Skis; for snow,0,,,,,,46,,21,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,124,Canada,,,,,,,,,950611,Skis; for snow,0,,,,,,11,,1446,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,36,Australia,,,,,,,,,950611,Skis; for snow,0,,,,,,2103,,47550,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,156,China,,,,,,,,,950611,Skis; for snow,0,,,,,,407,,4429,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,191,Croatia,,,,,,,,,950611,Skis; for snow,0,,,,,,14,,27,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,196,Cyprus,,,,,,,,,950611,Skis; for snow,0,,,,,,20,,13,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,950611,Skis; for snow,0,,,,,,220,,6543,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,643,Russian Federation,,,,,,,,,950611,Skis; for snow,0,,,,,,400,,8663,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,706,Somalia,,,,,,,,,950611,Skis; for snow,0,,,,,,12000,,19986,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,699,India,,,,,,,,,950611,Skis; for snow,0,,,,,,5,,1792,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,950611,Skis; for snow,0,,,,,,41,,573,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,950611,Skis; for snow,0,,,,,,11,,161,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,950611,Skis; for snow,0,,,,,,82,,1014,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,155,,1642,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,950611,Skis; for snow,0,,,,,,1,,20,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,29873,,220263,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,950611,Skis; for snow,0,,,,,,157,,4120,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,950611,Skis; for snow,0,,,,,,21,,21,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,950611,Skis; for snow,0,,,,,,66,,469,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,950611,Skis; for snow,0,,,,,,41,,604,,,0
HS,2017,201709,September 2017,6,1,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,47,,721,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,25982,,1246601,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,950611,Skis; for snow,0,,,,,,1446,,66782,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,40,Austria,,,,,,,,,950611,Skis; for snow,0,,,,,,10408,,489570,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,156,China,,,,,,,,,950611,Skis; for snow,0,,,,,,2382,,17542,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,950611,Skis; for snow,0,,,,,,1187,,53856,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,366,,9124,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,950611,Skis; for snow,0,,,,,,587,,38583,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,6903,,384030,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,579,Norway,,,,,,,,,950611,Skis; for snow,0,,,,,,14,,1559,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,752,Sweden,,,,,,,,,950611,Skis; for snow,0,,,,,,8,,12,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,842,United States of America,,,,,,,,,950611,Skis; for snow,0,,,,,,100,,3796,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,950611,Skis; for snow,0,,,,,,657,,52046,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,788,Tunisia,,,,,,,,,950611,Skis; for snow,0,,,,,,258,,20455,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,15,,590,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,4,,202,,,0
HS,2017,201710,October 2017,6,1,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,950611,Skis; for snow,0,,,,,,1647,,108454,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,950611,Skis; for snow,0,,,,,,5768,,357345,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,9,,290,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,528,Netherlands,,,,,,,,,950611,Skis; for snow,0,,,,,,974,,57696,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,8,,280,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,56,Belgium,,,,,,,,,950611,Skis; for snow,0,,,,,,40,,57,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,100,Bulgaria,,,,,,,,,950611,Skis; for snow,0,,,,,,8,,4,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,124,Canada,,,,,,,,,950611,Skis; for snow,0,,,,,,45,,3713,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,144,Sri Lanka,,,,,,,,,950611,Skis; for snow,0,,,,,,25,,2798,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,699,India,,,,,,,,,950611,Skis; for snow,0,,,,,,958,,19806,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,702,Singapore,,,,,,,,,950611,Skis; for snow,0,,,,,,85,,15673,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,705,Slovenia,,,,,,,,,950611,Skis; for snow,0,,,,,,10,,4,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,710,South Africa,,,,,,,,,950611,Skis; for snow,0,,,,,,18,,1220,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,392,Japan,,,,,,,,,950611,Skis; for snow,0,,,,,,86,,5610,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,428,Latvia,,,,,,,,,950611,Skis; for snow,0,,,,,,10,,12,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,757,Switzerland,,,,,,,,,950611,Skis; for snow,0,,,,,,358,,9967,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,490,"Other Asia, nes",,,,,,,,,950611,Skis; for snow,0,,,,,,20,,6746,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,579,Norway,,,,,,,,,950611,Skis; for snow,0,,,,,,1,,1178,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,554,New Zealand,,,,,,,,,950611,Skis; for snow,0,,,,,,3871,,22509,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,566,Nigeria,,,,,,,,,950611,Skis; for snow,0,,,,,,1150,,23167,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,784,United Arab Emirates,,,,,,,,,950611,Skis; for snow,0,,,,,,210,,6267,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,834,United Rep. of Tanzania,,,,,,,,,950611,Skis; for snow,0,,,,,,3000,,396,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,300,Greece,,,,,,,,,950611,Skis; for snow,0,,,,,,2,,1,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,344,"China, Hong Kong SAR",,,,,,,,,950611,Skis; for snow,0,,,,,,15,,2798,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,392,Japan,,,,,,,,,950611,Skis; for snow,0,,,,,,29,,4941,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,699,India,,,,,,,,,950611,Skis; for snow,0,,,,,,23,,3739,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,381,Italy,,,,,,,,,950611,Skis; for snow,0,,,,,,485,,34988,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,156,China,,,,,,,,,950611,Skis; for snow,0,,,,,,5089,,149915,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,276,Germany,,,,,,,,,950611,Skis; for snow,0,,,,,,5033,,151947,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,166,,4696,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,56,Belgium,,,,,,,,,950611,Skis; for snow,0,,,,,,2012,,86001,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,40,Austria,,,,,,,,,950611,Skis; for snow,0,,,,,,7831,,508324,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,18118,,881041,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,46032,,2265933,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,376,Israel,,,,,,,,,950611,Skis; for snow,0,,,,,,10,,5219,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,757,Switzerland,,,,,,,,,950611,Skis; for snow,0,,,,,,6,,2312,,,0
HS,2017,201709,September 2017,6,1,1,Imports,826,United Kingdom,,842,United States of America,,,,,,,,,950611,Skis; for snow,0,,,,,,471,,17199,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,203,Czech Rep.,,,,,,,,,950611,Skis; for snow,0,,,,,,16,,195,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,208,Denmark,,,,,,,,,950611,Skis; for snow,0,,,,,,11,,206,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,752,Sweden,,,,,,,,,950611,Skis; for snow,0,,,,,,1,,46,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,528,Netherlands,,,,,,,,,950611,Skis; for snow,0,,,,,,26,,425,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,440,Lithuania,,,,,,,,,950611,Skis; for snow,0,,,,,,232,,3016,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,36,Australia,,,,,,,,,950611,Skis; for snow,0,,,,,,149,,11595,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,36,,2235,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,620,Portugal,,,,,,,,,950611,Skis; for snow,0,,,,,,13,,118,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,191,Croatia,,,,,,,,,950611,Skis; for snow,0,,,,,,15,,383,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,40,Austria,,,,,,,,,950611,Skis; for snow,0,,,,,,20,,528,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,48,Bahrain,,,,,,,,,950611,Skis; for snow,0,,,,,,309,,6858,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,251,France,,,,,,,,,950611,Skis; for snow,0,,,,,,185,,2929,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,372,Ireland,,,,,,,,,950611,Skis; for snow,0,,,,,,139,,2267,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,276,Germany,,,,,,,,,950611,Skis; for snow,0,,,,,,167,,4694,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,0,World,,,,,,,,,950611,Skis; for snow,0,,,,,,14781,,220413,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,642,Romania,,,,,,,,,950611,Skis; for snow,0,,,,,,14,,132,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,643,Russian Federation,,,,,,,,,950611,Skis; for snow,0,,,,,,118,,9811,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,381,Italy,,,,,,,,,950611,Skis; for snow,0,,,,,,32,,869,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,724,Spain,,,,,,,,,950611,Skis; for snow,0,,,,,,96,,1393,,,0
HS,2017,201710,October 2017,6,1,2,Exports,826,United Kingdom,,842,United States of America,,,,,,,,,950611,Skis; for snow,0,,,,,,3290,,50786,,,0
HS,2017,201702,February 2017,6,1,1,Imports,826,United Kingdom,,616,Poland,,,,,,,,,950611,Skis; for snow,0,,,,,,74,,3603,,,0
